


                         Node(***)                      Node(***)                      Node(***)                      Node(***)                      Node(

     time         hNew     theta     conc        hNew     theta     conc        hNew     theta     conc        hNew     theta     conc    
     11.532      2.688    .4500   .100E+01       .496    .4500   .564E-08      4.345    .4500   .517E-16       .000    .4500   .102E-10
     11.587      2.689    .4500   .100E+01       .496    .4500   .599E-08      4.343    .4500   .569E-16       .000    .4500   .110E-10
     11.642      2.690    .4500   .100E+01       .495    .4500   .635E-08      4.340    .4500   .626E-16       .000    .4500   .119E-10
     11.697      2.691    .4500   .100E+01       .495    .4500   .673E-08      4.338    .4500   .688E-16       .000    .4500   .128E-10
     11.752      2.692    .4500   .100E+01       .494    .4500   .714E-08      4.336    .4500   .757E-16       .000    .4500   .138E-10
     11.807      2.693    .4500   .100E+01       .493    .4500   .756E-08      4.334    .4500   .832E-16       .000    .4500   .148E-10
     11.862      2.694    .4500   .100E+01       .493    .4500   .801E-08      4.332    .4500   .913E-16       .000    .4500   .159E-10
     11.917      2.695    .4500   .100E+01       .492    .4500   .848E-08      4.330    .4500   .100E-15       .000    .4500   .171E-10
     11.972      2.696    .4500   .100E+01       .492    .4500   .897E-08      4.328    .4500   .110E-15       .000    .4500   .184E-10
     12.027      2.697    .4500   .100E+01       .492    .4500   .949E-08      4.325    .4500   .121E-15       .000    .4500   .197E-10
     12.082      2.698    .4500   .100E+01       .491    .4500   .100E-07      4.323    .4500   .132E-15       .000    .4500   .212E-10
     12.137      2.699    .4500   .100E+01       .491    .4500   .106E-07      4.321    .4500   .145E-15       .000    .4500   .227E-10
     12.192      2.700    .4500   .100E+01       .490    .4500   .112E-07      4.319    .4500   .159E-15       .000    .4500   .244E-10
     12.247      2.701    .4500   .100E+01       .490    .4500   .118E-07      4.317    .4500   .174E-15       .000    .4500   .261E-10
     12.302      2.702    .4500   .100E+01       .489    .4500   .125E-07      4.315    .4500   .190E-15       .000    .4500   .280E-10
     12.357      2.702    .4500   .100E+01       .489    .4500   .132E-07      4.314    .4500   .208E-15       .000    .4500   .300E-10
     12.412      2.703    .4500   .100E+01       .488    .4500   .139E-07      4.312    .4500   .227E-15       .000    .4500   .321E-10
     12.467      2.704    .4500   .100E+01       .488    .4500   .147E-07      4.310    .4500   .249E-15       .000    .4500   .344E-10
     12.522      2.705    .4500   .100E+01       .488    .4500   .155E-07      4.308    .4500   .271E-15       .000    .4500   .368E-10
     12.577      2.706    .4500   .100E+01       .487    .4500   .163E-07      4.306    .4500   .296E-15       .000    .4500   .393E-10
     12.632      2.707    .4500   .100E+01       .487    .4500   .172E-07      4.304    .4500   .323E-15       .000    .4500   .420E-10
     12.687      2.708    .4500   .100E+01       .487    .4500   .181E-07      4.302    .4500   .353E-15       .000    .4500   .449E-10
     12.742      2.709    .4500   .100E+01       .486    .4500   .190E-07      4.300    .4500   .385E-15       .000    .4500   .479E-10
     12.797      2.710    .4500   .100E+01       .486    .4500   .200E-07      4.298    .4500   .419E-15       .000    .4500   .512E-10
     12.852      2.711    .4500   .100E+01       .486    .4500   .211E-07      4.297    .4500   .457E-15       .000    .4500   .546E-10
     12.907      2.712    .4500   .100E+01       .485    .4500   .222E-07      4.295    .4500   .497E-15       .000    .4500   .582E-10
     12.962      2.713    .4500   .100E+01       .485    .4500   .233E-07      4.293    .4500   .541E-15       .000    .4500   .621E-10
     13.017      2.714    .4500   .100E+01       .485    .4500   .245E-07      4.291    .4500   .589E-15       .000    .4500   .662E-10
     13.072      2.715    .4500   .100E+01       .484    .4500   .257E-07      4.289    .4500   .641E-15       .000    .4500   .705E-10
     13.127      2.716    .4500   .100E+01       .484    .4500   .270E-07      4.288    .4500   .696E-15       .000    .4500   .751E-10
     13.182      2.716    .4500   .100E+01       .484    .4500   .284E-07      4.286    .4500   .757E-15       .000    .4500   .799E-10
     13.237      2.717    .4500   .100E+01       .483    .4500   .298E-07      4.284    .4500   .822E-15       .000    .4500   .851E-10
     13.292      2.718    .4500   .100E+01       .483    .4500   .313E-07      4.282    .4500   .892E-15       .000    .4500   .905E-10
     13.347      2.719    .4500   .100E+01       .483    .4500   .328E-07      4.281    .4500   .969E-15       .000    .4500   .963E-10
     13.402      2.720    .4500   .100E+01       .483    .4500   .344E-07      4.279    .4500   .105E-14       .000    .4500   .102E-09
     13.457      2.721    .4500   .100E+01       .482    .4500   .360E-07      4.277    .4500   .114E-14       .000    .4500   .109E-09
     13.512      2.722    .4500   .100E+01       .482    .4500   .378E-07      4.276    .4500   .124E-14       .000    .4500   .116E-09
     13.567      2.723    .4500   .100E+01       .482    .4500   .396E-07      4.274    .4500   .134E-14       .000    .4500   .123E-09
     13.622      2.724    .4500   .100E+01       .482    .4500   .415E-07      4.273    .4500   .145E-14       .000    .4500   .130E-09
     13.676      2.725    .4500   .100E+01       .481    .4500   .434E-07      4.271    .4500   .157E-14       .000    .4500   .138E-09
     13.731      2.726    .4500   .100E+01       .481    .4500   .455E-07      4.269    .4500   .170E-14       .000    .4500   .147E-09
     13.786      2.727    .4500   .100E+01       .481    .4500   .476E-07      4.268    .4500   .184E-14       .000    .4500   .155E-09
     13.841      2.728    .4500   .100E+01       .481    .4500   .498E-07      4.266    .4500   .199E-14       .000    .4500   .165E-09
     13.896      2.729    .4500   .100E+01       .480    .4500   .521E-07      4.265    .4500   .215E-14       .000    .4500   .175E-09
     13.951      2.730    .4500   .100E+01       .480    .4500   .545E-07      4.263    .4500   .232E-14       .000    .4500   .185E-09
     14.006      2.731    .4500   .100E+01       .480    .4500   .570E-07      4.262    .4500   .251E-14       .000    .4500   .196E-09
     14.061      2.731    .4500   .100E+01       .480    .4500   .595E-07      4.260    .4500   .271E-14       .000    .4500   .208E-09
     14.116      2.732    .4500   .100E+01       .479    .4500   .622E-07      4.259    .4500   .292E-14       .000    .4500   .220E-09
     14.171      2.733    .4500   .100E+01       .479    .4500   .650E-07      4.258    .4500   .315E-14       .000    .4500   .232E-09
     14.226      2.734    .4500   .100E+01       .479    .4500   .679E-07      4.256    .4500   .340E-14       .000    .4500   .246E-09
     14.282      2.735    .4500   .100E+01       .479    .4500   .709E-07      4.255    .4500   .367E-14       .000    .4500   .260E-09
     14.337      2.736    .4500   .100E+01       .479    .4500   .740E-07      4.253    .4500   .395E-14       .000    .4500   .275E-09
     14.393      2.737    .4500   .100E+01       .479    .4500   .773E-07      4.252    .4500   .426E-14       .000    .4500   .291E-09
     14.448      2.738    .4500   .100E+01       .478    .4500   .807E-07      4.251    .4500   .459E-14       .000    .4500   .307E-09
     14.503      2.738    .4500   .100E+01       .478    .4500   .842E-07      4.249    .4500   .495E-14       .000    .4500   .325E-09
     14.559      2.739    .4500   .100E+01       .478    .4500   .878E-07      4.248    .4500   .533E-14       .000    .4500   .343E-09
     14.614      2.740    .4500   .100E+01       .478    .4500   .916E-07      4.247    .4500   .573E-14       .000    .4500   .362E-09
     14.670      2.741    .4500   .100E+01       .478    .4500   .955E-07      4.245    .4500   .617E-14       .000    .4500   .382E-09
     14.725      2.742    .4500   .100E+01       .478    .4500   .996E-07      4.244    .4500   .664E-14       .000    .4500   .403E-09
     14.780      2.742    .4500   .100E+01       .477    .4500   .104E-06      4.243    .4500   .714E-14       .000    .4500   .426E-09
     14.836      2.743    .4500   .100E+01       .477    .4500   .108E-06      4.241    .4500   .767E-14       .000    .4500   .449E-09
     14.891      2.744    .4500   .100E+01       .477    .4500   .113E-06      4.240    .4500   .824E-14       .000    .4500   .473E-09
     14.947      2.745    .4500   .100E+01       .477    .4500   .117E-06      4.239    .4500   .885E-14       .000    .4500   .499E-09
     15.002      2.745    .4500   .100E+01       .477    .4500   .122E-06      4.238    .4500   .950E-14       .000    .4500   .526E-09
     15.058      2.746    .4500   .100E+01       .477    .4500   .127E-06      4.236    .4500   .102E-13       .000    .4500   .554E-09
     15.113      2.747    .4500   .100E+01       .477    .4500   .132E-06      4.235    .4500   .109E-13       .000    .4500   .583E-09
     15.169      2.748    .4500   .100E+01       .476    .4500   .138E-06      4.234    .4500   .117E-13       .000    .4500   .614E-09
     15.224      2.749    .4500   .100E+01       .476    .4500   .143E-06      4.233    .4500   .126E-13       .000    .4500   .647E-09
     15.280      2.749    .4500   .100E+01       .476    .4500   .149E-06      4.232    .4500   .135E-13       .000    .4500   .681E-09
     15.335      2.750    .4500   .100E+01       .476    .4500   .155E-06      4.230    .4500   .145E-13       .000    .4500   .716E-09
     15.391      2.751    .4500   .100E+01       .476    .4500   .161E-06      4.229    .4500   .155E-13       .000    .4500   .753E-09
     15.446      2.751    .4500   .100E+01       .476    .4500   .168E-06      4.228    .4500   .166E-13       .000    .4500   .792E-09
     15.502      2.752    .4500   .100E+01       .476    .4500   .174E-06      4.227    .4500   .178E-13       .000    .4500   .833E-09
     15.557      2.753    .4500   .100E+01       .476    .4500   .181E-06      4.226    .4500   .190E-13       .000    .4500   .875E-09
     15.613      2.754    .4500   .100E+01       .476    .4500   .188E-06      4.225    .4500   .203E-13       .000    .4500   .920E-09
     15.668      2.754    .4500   .100E+01       .475    .4500   .196E-06      4.224    .4500   .218E-13       .000    .4500   .966E-09
     15.724      2.755    .4500   .100E+01       .475    .4500   .203E-06      4.223    .4500   .233E-13       .000    .4500   .102E-08
     15.779      2.756    .4500   .100E+01       .475    .4500   .211E-06      4.221    .4500   .249E-13       .000    .4500   .107E-08
     15.835      2.756    .4500   .100E+01       .475    .4500   .219E-06      4.220    .4500   .266E-13       .000    .4500   .112E-08
     15.890      2.757    .4500   .100E+01       .475    .4500   .227E-06      4.219    .4500   .284E-13       .000    .4500   .117E-08
     15.946      2.758    .4500   .100E+01       .475    .4500   .236E-06      4.218    .4500   .303E-13       .000    .4500   .123E-08
     16.001      2.758    .4500   .100E+01       .475    .4500   .245E-06      4.217    .4500   .324E-13       .000    .4500   .129E-08
     16.057      2.759    .4500   .100E+01       .475    .4500   .254E-06      4.216    .4500   .345E-13       .000    .4500   .136E-08
     16.112      2.760    .4500   .100E+01       .475    .4500   .264E-06      4.215    .4500   .369E-13       .000    .4500   .142E-08
     16.168      2.760    .4500   .100E+01       .475    .4500   .273E-06      4.214    .4500   .393E-13       .000    .4500   .149E-08
     16.223      2.761    .4500   .100E+01       .475    .4500   .283E-06      4.213    .4500   .419E-13       .000    .4500   .156E-08
     16.279      2.761    .4500   .100E+01       .475    .4500   .294E-06      4.212    .4500   .447E-13       .000    .4500   .164E-08
     16.335      2.762    .4500   .100E+01       .475    .4500   .305E-06      4.211    .4500   .476E-13       .000    .4500   .171E-08
     16.390      2.763    .4500   .100E+01       .475    .4500   .316E-06      4.210    .4500   .507E-13       .000    .4500   .180E-08
     16.446      2.763    .4500   .100E+01       .475    .4500   .327E-06      4.210    .4500   .540E-13       .000    .4500   .188E-08
     16.501      2.764    .4500   .100E+01       .474    .4500   .339E-06      4.209    .4500   .575E-13       .000    .4500   .197E-08
     16.557      2.765    .4500   .100E+01       .474    .4500   .351E-06      4.208    .4500   .613E-13       .000    .4500   .206E-08
     16.612      2.765    .4500   .100E+01       .474    .4500   .364E-06      4.207    .4500   .652E-13       .000    .4500   .216E-08
     16.668      2.766    .4500   .100E+01       .474    .4500   .376E-06      4.206    .4500   .693E-13       .000    .4500   .226E-08
     16.723      2.766    .4500   .100E+01       .474    .4500   .390E-06      4.205    .4500   .738E-13       .000    .4500   .236E-08
     16.779      2.767    .4500   .100E+01       .474    .4500   .403E-06      4.204    .4500   .784E-13       .000    .4500   .247E-08
     16.834      2.767    .4500   .100E+01       .474    .4500   .418E-06      4.203    .4500   .834E-13       .000    .4500   .258E-08
     16.890      2.768    .4500   .100E+01       .474    .4500   .432E-06      4.202    .4500   .886E-13       .000    .4500   .270E-08
     16.945      2.769    .4500   .100E+01       .474    .4500   .447E-06      4.201    .4500   .941E-13       .000    .4500   .282E-08
     17.001      2.769    .4500   .100E+01       .474    .4500   .463E-06      4.201    .4500   .100E-12       .000    .4500   .294E-08
