 Example 4 - Infiltration Test

 Program SWMS_2D
 Time independent boundary conditions
 Axisymmetric flow, V = L*L*L
 Units: L = cm   , T = min  , M = -
 All fluxes (v) are positive out of the region

     Time       rAtm       rRoot      vAtm       vRoot      vKode3     vKode1     vSeep      vKode5     vKode6 ...
      [T]      [L/T]       [L/T]     [L/T]       [L/T]       [V/T]      [V/T]     [V/T]       [V/T]      [V/T]

   4654.8040   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.273E+02   .000E+00   .000E+00   .000E+00
   4685.2550   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.273E+02   .000E+00   .000E+00   .000E+00
   4715.7080   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.273E+02   .000E+00   .000E+00   .000E+00
   4746.1650   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.273E+02   .000E+00   .000E+00   .000E+00
   4776.6230   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.273E+02   .000E+00   .000E+00   .000E+00
   4807.0840   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.273E+02   .000E+00   .000E+00   .000E+00
   4837.5470   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.273E+02   .000E+00   .000E+00   .000E+00
   4868.0130   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.273E+02   .000E+00   .000E+00   .000E+00
   4898.4810   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   4928.9520   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   4959.4250   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   4989.9010   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5020.3790   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5050.8600   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5081.3430   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5111.8290   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5142.3170   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5172.8090   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5203.3020   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5233.7980   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5264.2970   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5294.7990   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5325.3030   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5355.8100   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5386.3190   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5416.8320   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5447.3460   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5477.8640   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5508.3840   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5538.9070   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5569.4330   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5599.9620   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5630.4930   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5661.0270   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5691.5640   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5722.1040   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5741.0520   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5760.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5790.5470   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5821.0960   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5851.6470   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5882.2010   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5912.7590   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5943.3200   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   5973.8830   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6004.4510   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6035.0210   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6065.5930   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6096.1710   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6126.7480   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6157.3290   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6187.9190   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6218.5010   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6249.0930   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6279.7000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6310.2770   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6340.8830   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6371.5150   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6402.0600   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6432.7210   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6463.3410   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6493.9010   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.271E+02   .000E+00   .000E+00   .000E+00
   6524.5770   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6555.2000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6585.7730   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.271E+02   .000E+00   .000E+00   .000E+00
   6616.4580   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6647.0910   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6677.6750   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.271E+02   .000E+00   .000E+00   .000E+00
   6708.3700   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6739.0130   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6769.6080   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.271E+02   .000E+00   .000E+00   .000E+00
   6800.3130   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6830.9660   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6861.5720   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.271E+02   .000E+00   .000E+00   .000E+00
   6892.2880   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6922.9520   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   6953.5690   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.271E+02   .000E+00   .000E+00   .000E+00
   6984.2960   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   7014.9710   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   7045.6000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.271E+02   .000E+00   .000E+00   .000E+00
   7076.3390   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   7107.0250   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   7137.6670   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.271E+02   .000E+00   .000E+00   .000E+00
   7168.4170   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   7184.2090   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.272E+02   .000E+00   .000E+00   .000E+00
   7200.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.271E+02   .000E+00   .000E+00   .000E+00
